dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,architect,developer,qa,verifier,architect_total_tokens,developer_total_tokens,qa_total_tokens,verifier_total_tokens,architect_latency_s,developer_latency_s,qa_latency_s,verifier_latency_s,architect_error,developer_repair,developer_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
bigcodebench,agentic,BigCodeBench/886,run-d2e3d922,1771535671.166299,bigcodebench_no_security_no_verifier,always,0,,0,,6177,45.807881,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2181,1888,2108,,22.233057,9.144901,14.087445,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/92,run-d2e3d922,1771535706.473994,bigcodebench_no_security_no_verifier,always,0,,0,,5247,35.272351,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1982,1693,1572,,18.043099,6.963292,9.860773,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_cluster_centers (builtins.TestCases.test_cluster_centers)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 11, in test_cluster_centers
AssertionError: False is not true : Centroids should be marked in the plot.

----------------------------------------------------------------------
Ran 7 tests in 2.057s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/833,run-d2e3d922,1771535756.606554,bigcodebench_no_security_no_verifier,always,0,,0,,6275,50.043097,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2226,2015,2034,,19.137916,8.648164,21.907961,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_1 (builtins.TestCases.test_case_1)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 13, in test_case_1
AssertionError: Element counts were not equal:
First has 18, Second has 1:  (2, 18)
First has 22, Second has 1:  (5, 22)
First has 20, Second has 1:  (1, 20)
First has 14, Second has 1:  (3, 14)
First has 26, Second has 1:  (4, 26)

======================================================================
FAIL: test_case_2 (builtins.TestCases.test_case_2)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 19, in test_case_2
AssertionError: Element counts were not equal:
First has 9, Second has 1:  (6, 9)
First has 8, Second has 1:  (5, 8)
First has 12, Second has 1:  (7, 12)
First has 10, Second has 1:  (4, 10)
First has 11, Second has 1:  (3, 11)

======================================================================
FAIL: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 37, in test_case_3
AssertionError: Element counts were not equal:
First has 20, Second has 1:  (11, 20)
First has 21, Second has 1:  (13, 21)
First has 17, Second has 1:  (14, 17)
First has 20, Second has 1:  (10, 20)
First has 20, Second has 1:  (17, 20)
First has 16, Second has 1:  (16, 16)
First has 13, Second has 1:  (20, 13)
First has 29, Second has 1:  (18, 29)
First has 16, Second has 1:  (15, 16)
First has 15, Second has 1:  (12, 15)
First has 13, Second has 1:  (19, 13)

======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 43, in test_case_4
AssertionError: Element counts were not equal:
First has 486, Second has 1:  (0, 486)
First has 514, Second has 1:  (1, 514)

======================================================================
FAIL: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 48, in test_case_5
AssertionError: Element counts were not equal:
First has 10, Second has 1:  (5, 10)

----------------------------------------------------------------------
Ran 7 tests in 0.003s

FAILED (failures=5)"
bigcodebench,agentic,BigCodeBench/625,run-d2e3d922,1771535783.887028,bigcodebench_no_security_no_verifier,always,0,,0,,4072,27.240961,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1858,1277,937,,18.374277,4.090717,4.637717,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/926,run-d2e3d922,1771535836.40168,bigcodebench_no_security_no_verifier,always,0,,0,,6050,52.478729,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1983,1560,2507,,17.893951,5.842042,28.557425,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_different_table_and_column (builtins.TestCases.test_different_table_and_column)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 18, in setUp
  File ""<string>"", line 4, in create_mock_db
sqlite3.OperationalError: table TestData1 already exists

======================================================================
ERROR: test_invalid_column_name (builtins.TestCases.test_invalid_column_name)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 18, in setUp
  File ""<string>"", line 4, in create_mock_db
sqlite3.OperationalError: table TestData1 already exists

======================================================================
ERROR: test_invalid_db_path (builtins.TestCases.test_invalid_db_path)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 18, in setUp
  File ""<string>"", line 4, in create_mock_db
sqlite3.OperationalError: table TestData1 already exists

======================================================================
ERROR: test_invalid_table_name (builtins.TestCases.test_invalid_table_name)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 18, in setUp
  File ""<string>"", line 4, in create_mock_db
sqlite3.OperationalError: table TestData1 already exists

======================================================================
ERROR: test_valid_input (builtins.TestCases.test_valid_input)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 18, in setUp
  File ""<string>"", line 4, in create_mock_db
sqlite3.OperationalError: table TestData1 already exists

----------------------------------------------------------------------
Ran 5 tests in 0.005s

FAILED (errors=5)"
bigcodebench,agentic,BigCodeBench/509,run-d2e3d922,1771535910.164854,bigcodebench_no_security_no_verifier,always,0,,0,,7735,73.726804,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2183,1949,3603,,18.745594,12.500094,42.355528,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/579,run-d2e3d922,1771535974.581741,bigcodebench_no_security_no_verifier,always,0,,0,,6576,64.38341,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1988,1795,2793,,20.406416,10.613709,33.239434,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_normalized_text (builtins.TestCases.test_normalized_text)
Test if the text normalization works correctly.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 42, in test_normalized_text
  File ""<string>"", line 44, in task_func
FileNotFoundError: The file dummy.csv was not found.

======================================================================
ERROR: test_plot_output (builtins.TestCases.test_plot_output)
Test the output plot's type and attributes.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 35, in test_plot_output
  File ""<string>"", line 44, in task_func
FileNotFoundError: The file dummy.csv was not found.

======================================================================
ERROR: test_valid_csv_file (builtins.TestCases.test_valid_csv_file)
Test with a valid CSV file.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 19, in test_valid_csv_file
  File ""<string>"", line 44, in task_func
FileNotFoundError: The file dummy.csv was not found.

----------------------------------------------------------------------
Ran 5 tests in 0.004s

FAILED (errors=3)"
bigcodebench,agentic,BigCodeBench/261,run-d2e3d922,1771536029.967429,bigcodebench_no_security_no_verifier,always,0,,0,,5781,55.352464,SyntaxError,"invalid syntax (<unknown>, line 1)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1879,1691,2211,,17.484391,7.076546,30.014114,,0,0,1,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/212,run-d2e3d922,1771536060.717515,bigcodebench_no_security_no_verifier,always,0,,0,,4538,30.321596,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1608,1572,1358,,15.715094,6.877178,7.118866,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/164,run-d2e3d922,1771536105.644919,bigcodebench_no_security_no_verifier,always,0,,0,,5138,44.874986,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1928,908,2302,,19.173325,5.951177,19.617237,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/650,run-d2e3d922,1771536140.303334,bigcodebench_no_security_no_verifier,always,0,,0,,4216,34.463785,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1879,1255,1082,,17.687179,5.588785,11.003719,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/806,run-d2e3d922,1771536194.648678,bigcodebench_no_security_no_verifier,always,0,,0,,5544,54.309576,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1966,1067,2511,,18.312392,6.495919,29.281794,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_2 (builtins.TestCases.test_case_2)
Test Case 2: Text with Duplicated Words
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 24, in test_case_2
AssertionError: Counter({('simple', 'test'): 1}) != Counter({('simple', 'simple'): 1, ('simple', 'test'): 1, ('test', 'test'): 1})

----------------------------------------------------------------------
Ran 5 tests in 0.001s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/868,run-d2e3d922,1771536283.027757,bigcodebench_no_security_no_verifier,always,0,,0,,6606,88.331326,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2144,1692,2770,,28.568896,7.069857,52.391955,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/605,run-d2e3d922,1771536310.055161,bigcodebench_no_security_no_verifier,always,0,,0,,3785,26.997493,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1845,1158,782,,17.831745,3.822761,5.177091,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/764,run-d2e3d922,1771536406.404552,bigcodebench_no_security_no_verifier,always,0,,0,,10218,96.311907,SyntaxError,"'(' was never closed (<unknown>, line 60)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,3063,3069,4086,,18.295327,16.180912,61.669353,,0,0,1,0,0,1,1,1,1,False,SyntaxError,"'(' was never closed (<unknown>, line 60)"
bigcodebench,agentic,BigCodeBench/121,run-d2e3d922,1771536452.587174,bigcodebench_no_security_no_verifier,always,0,,0,,5128,46.145376,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2024,1324,1780,,19.526251,6.662617,19.708375,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_output_types (builtins.TestCases.test_output_types)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 17, in test_output_types
AssertionError: Lists differ: ['Electronics,860', 'Fashion,3772', 'Home & Kitchen,309[31 chars]426'] != ['Electronics,1605', 'Fashion,370', 'Home & Kitchen,513[29 chars]663']

First differing element 0:
'Electronics,860'
'Electronics,1605'

- ['Electronics,860',
?               ^

+ ['Electronics,1605',
?               ^  +

-  'Fashion,3772',
?             ^^

+  'Fashion,370',
?             ^

-  'Home & Kitchen,3092',
?                   ---

+  'Home & Kitchen,513',
?                  ++

-  'Automotive,466',
?              ^^^

+  'Automotive,120',
?              ^^^

-  'Sports,4426']
?          ---

+  'Sports,663']
?           ++
 : DataFrame contents should match the expected output

----------------------------------------------------------------------
Ran 5 tests in 0.434s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/639,run-d2e3d922,1771536514.073026,bigcodebench_no_security_no_verifier,always,0,,0,,4264,36.714953,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1862,1414,988,,18.524518,6.385842,11.310153,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/211,run-d2e3d922,1771536572.004184,bigcodebench_no_security_no_verifier,always,0,,0,,5601,55.255553,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1895,877,2829,,24.689682,5.933224,24.328747,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/485,run-d2e3d922,1771536622.748112,bigcodebench_no_security_no_verifier,always,0,,0,,6143,50.69623,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2247,1724,2172,,19.767759,10.790545,20.001653,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/607,run-d2e3d922,1771536679.503695,bigcodebench_no_security_no_verifier,always,0,,0,,5282,56.714956,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1996,1155,2131,,19.157968,7.784448,29.658688,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/153,run-d2e3d922,1771536718.639037,bigcodebench_no_security_no_verifier,always,0,,0,,4656,39.098108,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1828,1301,1527,,17.129009,3.85263,17.859145,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/403,run-d2e3d922,1771536798.089032,bigcodebench_no_security_no_verifier,always,0,,0,,6621,79.303322,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1951,1017,3653,,19.125889,6.351377,53.46448,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/320,run-d2e3d922,1771536865.803372,bigcodebench_no_security_no_verifier,always,0,,0,,4944,67.676715,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1867,676,2401,,20.102439,4.869626,42.476007,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_invalid_directory (builtins.TestCases.test_invalid_directory)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 31, in test_invalid_directory
  File ""<string>"", line 32, in task_func
  File ""C:\Python314\Lib\unittest\mock.py"", line 1175, in __call__
    return self._mock_call(*args, **kwargs)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File ""C:\Python314\Lib\unittest\mock.py"", line 1179, in _mock_call
    return self._execute_mock_call(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File ""C:\Python314\Lib\unittest\mock.py"", line 1234, in _execute_mock_call
    raise effect
Exception: Error

----------------------------------------------------------------------
Ran 5 tests in 0.002s

FAILED (errors=1)"
bigcodebench,agentic,BigCodeBench/379,run-d2e3d922,1771536897.005756,bigcodebench_no_security_no_verifier,always,0,,0,,3598,31.137864,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1831,852,915,,18.807775,3.389082,8.787064,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/300,run-d2e3d922,1771536989.168628,bigcodebench_no_security_no_verifier,always,0,,0,,6318,92.1229,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2056,1465,2797,,20.001553,9.263412,62.734337,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_single_row_data (builtins.TestCases.test_single_row_data)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 36, in test_single_row_data
  File ""<string>"", line 64, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\_api\deprecation.py"", line 453, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\__init__.py"", line 1524, in inner
    return func(
        ax,
        *map(cbook.sanitize_sequence, args),
        **{k: cbook.sanitize_sequence(v) for k, v in kwargs.items()})
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\_api\deprecation.py"", line 295, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\axes\_axes.py"", line 4138, in boxplot
    bxpstats = cbook.boxplot_stats(x, whis=whis, bootstrap=bootstrap,
                                   labels=tick_labels, autorange=autorange)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\cbook.py"", line 1252, in boxplot_stats
    stats['mean'] = np.mean(x)
                    ~~~~~~~^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\numpy\_core\fromnumeric.py"", line 3824, in mean
    return _methods._mean(a, axis=axis, dtype=dtype,
           ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^
                          out=out, **kwargs)
                          ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\numpy\_core\_methods.py"", line 132, in _mean
    ret = umr_sum(arr, axis, dtype, out, keepdims, where=where)
numpy._core._exceptions._UFuncBinaryResolutionError: ufunc 'add' cannot use operands with types dtype('<M8[ns]') and dtype('<M8[ns]')

----------------------------------------------------------------------
Ran 6 tests in 1.024s

FAILED (errors=1)"
bigcodebench,agentic,BigCodeBench/364,run-d2e3d922,1771537077.394898,bigcodebench_no_security_no_verifier,always,0,,0,,6822,88.196718,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1961,909,3952,,18.722574,4.823742,64.547148,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/34,run-d2e3d922,1771537122.320268,bigcodebench_no_security_no_verifier,always,0,,0,,4662,44.886487,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1961,1120,1581,,18.793976,5.110163,20.831126,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/979,run-d2e3d922,1771537196.841024,bigcodebench_no_security_no_verifier,always,0,,0,,5807,74.47384,SyntaxError,"unterminated triple-quoted string literal (detected at line 27) (<unknown>, line 9)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2079,939,2789,,24.074028,4.493691,45.770776,,0,0,1,0,0,1,1,1,1,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 22) (<unknown>, line 4)"
bigcodebench,agentic,BigCodeBench/759,run-d2e3d922,1771537244.323905,bigcodebench_no_security_no_verifier,always,0,,0,,5339,47.444828,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1929,1313,2097,,17.755453,6.611029,22.954432,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_case_sensitivity (builtins.TestCases.test_case_sensitivity)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 32, in test_case_sensitivity
  File ""<string>"", line 31, in task_func
FileNotFoundError: Source directory '/fake/source_directory' does not exist

======================================================================
ERROR: test_no_files_to_move (builtins.TestCases.test_no_files_to_move)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 15, in test_no_files_to_move
  File ""<string>"", line 31, in task_func
FileNotFoundError: Source directory '/fake/source_directory' does not exist

======================================================================
ERROR: test_no_matching_files (builtins.TestCases.test_no_matching_files)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 53, in test_no_matching_files
  File ""<string>"", line 34, in task_func
NotADirectoryError: Source path '/fake/source_directory' is not a directory

======================================================================
ERROR: test_special_characters_in_filenames (builtins.TestCases.test_special_characters_in_filenames)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 42, in test_special_characters_in_filenames
  File ""<string>"", line 31, in task_func
FileNotFoundError: Source directory '/fake/source_directory' does not exist

----------------------------------------------------------------------
Ran 5 tests in 0.005s

FAILED (errors=4)"
bigcodebench,agentic,BigCodeBench/337,run-d2e3d922,1771537294.947338,bigcodebench_no_security_no_verifier,always,0,,0,,5941,50.574454,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2047,1642,2252,,16.608832,8.328236,25.508208,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/658,run-d2e3d922,1771537354.61725,bigcodebench_no_security_no_verifier,always,0,,0,,5113,59.629463,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1978,1046,2089,,19.573119,5.703082,34.210161,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/46,run-d2e3d922,1771537423.965186,bigcodebench_no_security_no_verifier,always,0,,0,,6109,69.304154,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1937,1326,2846,,18.34674,6.058554,44.759029,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_case_1 (builtins.TestCases.test_case_1)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 16, in test_case_1
TypeError: object of type 'Axes' has no len()

======================================================================
ERROR: test_case_2 (builtins.TestCases.test_case_2)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in test_case_2
  File ""<string>"", line 50, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\_api\deprecation.py"", line 453, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\__init__.py"", line 1524, in inner
    return func(
        ax,
        *map(cbook.sanitize_sequence, args),
        **{k: cbook.sanitize_sequence(v) for k, v in kwargs.items()})
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\axes\_axes.py"", line 7132, in hist
    m, bins = np.histogram(x[i], bins, weights=w[i], **hist_kwargs)
              ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\numpy\lib\_histograms_impl.py"", line 792, in histogram
    bin_edges, uniform_bins = _get_bin_edges(a, bins, range, weights)
                              ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\numpy\lib\_histograms_impl.py"", line 425, in _get_bin_edges
    first_edge, last_edge = _get_outer_edges(a, range)
                            ~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\numpy\lib\_histograms_impl.py"", line 317, in _get_outer_edges
    raise ValueError(
        f""autodetected range of [{first_edge}, {last_edge}] is not finite"")
ValueError: autodetected range of [nan, nan] is not finite

======================================================================
ERROR: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 43, in test_case_3
TypeError: object of type 'Axes' has no len()

======================================================================
ERROR: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 54, in test_case_4
TypeError: object of type 'Axes' has no len()

======================================================================
ERROR: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 64, in test_case_5
TypeError: object of type 'Axes' has no len()

======================================================================
ERROR: test_case_6 (builtins.TestCases.test_case_6)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 73, in test_case_6
  File ""<string>"", line 50, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\_api\deprecation.py"", line 453, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\__init__.py"", line 1524, in inner
    return func(
        ax,
        *map(cbook.sanitize_sequence, args),
        **{k: cbook.sanitize_sequence(v) for k, v in kwargs.items()})
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\axes\_axes.py"", line 7132, in hist
    m, bins = np.histogram(x[i], bins, weights=w[i], **hist_kwargs)
              ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\numpy\lib\_histograms_impl.py"", line 792, in histogram
    bin_edges, uniform_bins = _get_bin_edges(a, bins, range, weights)
                              ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\numpy\lib\_histograms_impl.py"", line 425, in _get_bin_edges
    first_edge, last_edge = _get_outer_edges(a, range)
                            ~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\numpy\lib\_histograms_impl.py"", line 317, in _get_outer_edges
    raise ValueError(
        f""autodetected range of [{first_edge}, {last_edge}] is not finite"")
ValueError: autodetected range of [nan, nan] is not finite

======================================================================
ERROR: test_case_7 (builtins.TestCases.test_case_7)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 86, in test_case_7
TypeError: object of type 'Axes' has no len()

----------------------------------------------------------------------
Ran 7 tests in 0.888s

FAILED (errors=7)"
bigcodebench,agentic,BigCodeBench/1068,run-d2e3d922,1771537492.665095,bigcodebench_no_security_no_verifier,always,0,,0,,5876,68.665083,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2006,1203,2667,,15.36502,5.28994,47.872276,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_successful_query (builtins.TestCases.test_successful_query)
Test task_func function for successful query execution.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 23, in test_successful_query
  File ""C:\Python314\Lib\unittest\mock.py"", line 985, in assert_called_with
    raise AssertionError(_error_message()) from cause
AssertionError: expected call not found.
Expected: read_sql_query('SELECT * FROM table_name', <MagicMock name='connect().__enter__()' id='1646852335200'>)
  Actual: read_sql_query('SELECT * FROM table_name', <MagicMock name='connect()' id='1646852335536'>)

----------------------------------------------------------------------
Ran 5 tests in 0.011s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/657,run-d2e3d922,1771537551.095576,bigcodebench_no_security_no_verifier,always,0,,0,,5065,58.391691,SyntaxError,"unterminated triple-quoted string literal (detected at line 37) (<unknown>, line 17)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1912,872,2281,,18.263139,5.692375,34.293809,,0,0,1,0,0,1,1,1,1,False,IndentationError,"unexpected indent (<unknown>, line 8)"
