dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,planner,executor,critic,verifier,planner_total_tokens,executor_total_tokens,critic_total_tokens,verifier_total_tokens,planner_latency_s,executor_latency_s,critic_latency_s,verifier_latency_s,planner_error,executor_repair,executor_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
bigcodebench,agentic,BigCodeBench/820,run-9ce586aa,1774014169.10403,bigcodebench_no_verifier,critic_fail,0,,0,,3737,22.201278,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1658,1127,952,,14.172948,5.868705,2.094926,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/895,run-9ce586aa,1774014223.598887,bigcodebench_no_verifier,critic_fail,0,,0,,3930,54.483005,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1939,995,996,,41.880209,8.252258,4.283274,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_1 (builtins.TestCases.test_case_1)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 8, in test_case_1
AssertionError: np.float64(50.1663) != 250.7154

======================================================================
FAIL: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 18, in test_case_3
AssertionError: np.int32(52) != 103

======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 26, in test_case_4
AssertionError: np.int32(22) != 278

======================================================================
FAIL: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 33, in test_case_5
AssertionError: np.int32(78) != 367

----------------------------------------------------------------------
Ran 5 tests in 0.598s

FAILED (failures=4)"
bigcodebench,agentic,BigCodeBench/464,run-9ce586aa,1774014278.410353,bigcodebench_no_verifier,critic_fail,0,,0,,3929,54.793905,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1986,927,1016,,47.316632,5.621106,1.740449,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/48,run-9ce586aa,1774014302.272928,bigcodebench_no_verifier,critic_fail,0,,0,,3797,23.835524,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1966,991,840,,16.123157,5.698847,1.883447,,0,0,0,0,0,1,1,1,1,False,TimeoutError,Timeout after 30.0s
bigcodebench,agentic,BigCodeBench/12,run-9ce586aa,1774014334.404557,bigcodebench_no_verifier,critic_fail,0,,0,,5109,32.120502,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2051,1526,1532,,19.083377,10.668784,2.304843,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_custom_values_successful_script (builtins.TestCases.test_custom_values_successful_script)
Test the function with custom script name and log file with successful execution
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 35, in test_custom_values_successful_script
AssertionError: 127 != 0

======================================================================
FAIL: test_default_values_successful_script (builtins.TestCases.test_default_values_successful_script)
Test the function with default parameters and successful execution
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 13, in test_default_values_successful_script
AssertionError: 127 != 0

======================================================================
FAIL: test_non_zero_exit_status (builtins.TestCases.test_non_zero_exit_status)
Test the function with a non-zero exit status
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 50, in test_non_zero_exit_status
AssertionError: 127 != 1

======================================================================
FAIL: test_script_execution_failure (builtins.TestCases.test_script_execution_failure)
Test the function raising RuntimeError on script execution failure
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 23, in test_script_execution_failure
AssertionError: RuntimeError not raised

----------------------------------------------------------------------
Ran 6 tests in 10.629s

FAILED (failures=4)"
bigcodebench,agentic,BigCodeBench/1095,run-9ce586aa,1774014368.147702,bigcodebench_no_verifier,critic_fail,0,,0,,4491,33.729186,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1929,1013,1549,,17.002192,7.934384,8.715015,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 42, in test_case_3
AssertionError: Lists differ: ['$abc$', '$def'] != ['$abc', '$def']

First differing element 0:
'$abc$'
'$abc'

- ['$abc$', '$def']
?       -

+ ['$abc', '$def']

======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 52, in test_case_4
AssertionError: Lists differ: ['$hello', '$world!', '$test.'] != ['$hello', '$world', '$test']

First differing element 1:
'$world!'
'$world'

- ['$hello', '$world!', '$test.']
?                   -         -

+ ['$hello', '$world', '$test']

======================================================================
FAIL: test_save_dollar_prefixed_words_to_file (builtins.TestCases.test_save_dollar_prefixed_words_to_file)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 80, in test_save_dollar_prefixed_words_to_file
AssertionError: '$example\n$valid\n$!invalid\n$1234\n' != '$example\n$valid\n$1234\n'
  $example
  $valid
- $!invalid
  $1234


----------------------------------------------------------------------
Ran 6 tests in 0.082s

FAILED (failures=3)"
bigcodebench,agentic,BigCodeBench/384,run-9ce586aa,1774014390.088468,bigcodebench_no_verifier,critic_fail,0,,0,,4019,21.915,SyntaxError,"unterminated triple-quoted string literal (detected at line 16) (<unknown>, line 8)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2209,1014,796,,15.607135,4.343379,1.909215,,0,0,1,0,0,1,1,1,1,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 9) (<unknown>, line 3)"
bigcodebench,agentic,BigCodeBench/557,run-9ce586aa,1774014418.821115,bigcodebench_no_verifier,critic_fail,0,,0,,4434,28.714983,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2095,1301,1038,,17.990069,8.127806,2.515539,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_single_string (builtins.TestCases.test_single_string)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 20, in test_single_string
TypeError: 'float' object is not subscriptable

----------------------------------------------------------------------
Ran 5 tests in 0.415s

FAILED (errors=1)"
bigcodebench,agentic,BigCodeBench/149,run-9ce586aa,1774014469.444066,bigcodebench_no_verifier,critic_fail,0,,0,,4001,50.597896,SyntaxError,"invalid decimal literal (<unknown>, line 3)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1677,1548,776,,43.42318,5.107015,1.992432,,0,0,1,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/937,run-9ce586aa,1774014510.723336,bigcodebench_no_verifier,critic_fail,0,,0,,3294,41.262672,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1455,1121,718,,34.668849,4.633319,1.896027,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/718,run-9ce586aa,1774014535.615978,bigcodebench_no_verifier,critic_fail,0,,0,,3661,24.877362,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1903,889,869,,17.069467,5.331447,2.406213,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/973,run-9ce586aa,1774014563.971005,bigcodebench_no_verifier,critic_fail,0,,0,,5136,28.32299,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1996,1266,1874,,16.502604,8.67504,3.062526,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_nonexist_path (builtins.TestCases.test_nonexist_path)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 69, in task_func
  File ""C:\Python314\Lib\shutil.py"", line 1466, in disk_usage
    total, free = nt._getdiskusage(path)
                  ~~~~~~~~~~~~~~~~^^^^^^
FileNotFoundError: [WinError 3] The system cannot find the path specified

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 30, in test_nonexist_path
  File ""<string>"", line 77, in task_func
ValueError: Unable to compute disk usage for 'C:\Users\jbeem\AppData\Local\Temp\tmpo0j_j286\nonexist': [WinError 3] The system cannot find the path specified

======================================================================
FAIL: test_path_with_multiple_delimiters (builtins.TestCases.test_path_with_multiple_delimiters)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 104, in test_path_with_multiple_delimiters
AssertionError: Lists differ: [('Docs', {'total': 500000000000, 'used': 300000000000, 'free[91 chars]00})] != [('Docs', {'total': 100000000000, 'used': 50000000000, 'free'[128 chars]00})]

First differing element 0:
('Docs', {'total': 500000000000, 'used': 300000000000, 'free': 200000000000})
('Docs', {'total': 100000000000, 'used': 50000000000, 'free': 50000000000})

Second list contains 1 additional elements.
First extra element 2:
('src', {'total': 50000000000, 'used': 25000000000, 'free': 25000000000})

- [('Docs', {'free': 200000000000, 'total': 500000000000, 'used': 300000000000}),
-  ('src', {'free': 200000000000, 'total': 500000000000, 'used': 300000000000})]
+ [('Docs', {'free': 50000000000, 'total': 100000000000, 'used': 50000000000}),
+  ('', {'free': 0, 'total': 0, 'used': 0}),
+  ('src', {'free': 25000000000, 'total': 50000000000, 'used': 25000000000})]

======================================================================
FAIL: test_path_with_trailing_delimiter (builtins.TestCases.test_path_with_trailing_delimiter)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 119, in test_path_with_trailing_delimiter
AssertionError: Lists differ: [('Docs', {'total': 500000000000, 'used': 300000000000, 'free[91 chars]00})] != [('Docs', {'total': 100000000000, 'used': 50000000000, 'free'[86 chars]00})]

First differing element 0:
('Docs', {'total': 500000000000, 'used': 300000000000, 'free': 200000000000})
('Docs', {'total': 100000000000, 'used': 50000000000, 'free': 50000000000})

- [('Docs', {'free': 200000000000, 'total': 500000000000, 'used': 300000000000}),
-  ('src', {'free': 200000000000, 'total': 500000000000, 'used': 300000000000})]
+ [('Docs', {'free': 50000000000, 'total': 100000000000, 'used': 50000000000}),
+  ('src', {'free': 25000000000, 'total': 50000000000, 'used': 25000000000})]

----------------------------------------------------------------------
Ran 7 tests in 0.012s

FAILED (failures=2, errors=1)"
bigcodebench,agentic,BigCodeBench/956,run-9ce586aa,1774014589.908879,bigcodebench_no_verifier,critic_fail,0,,0,,4388,25.913804,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1923,945,1520,,16.841707,7.015609,2.002757,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/17,run-9ce586aa,1774014612.768016,bigcodebench_no_verifier,critic_fail,0,,0,,4310,22.845306,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1895,1512,903,,15.001275,5.396148,2.340972,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_process_found_restarts_process (builtins.TestCases.test_process_found_restarts_process)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 20, in test_process_found_restarts_process
AssertionError: 'Process not found. Starting notepad.' != 'Process found. Restarting notepad.'
- Process not found. Starting notepad.
?         ----       ^
+ Process found. Restarting notepad.
?                ^^^


======================================================================
FAIL: test_process_terminates_and_restarts_multiple_instances (builtins.TestCases.test_process_terminates_and_restarts_multiple_instances)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 34, in test_process_terminates_and_restarts_multiple_instances
AssertionError: 'Process not found. Starting multi_instance.' != 'Process found. Restarting multi_instance.'
- Process not found. Starting multi_instance.
?         ----       ^
+ Process found. Restarting multi_instance.
?                ^^^


----------------------------------------------------------------------
Ran 3 tests in 0.009s

FAILED (failures=2)"
bigcodebench,agentic,BigCodeBench/886,run-9ce586aa,1774014638.214205,bigcodebench_no_verifier,critic_fail,0,,0,,4631,25.419527,SyntaxError,"invalid decimal literal (<unknown>, line 3)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2179,1250,1202,,15.163437,7.132867,3.001145,,0,0,1,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/92,run-9ce586aa,1774014667.029331,bigcodebench_no_verifier,critic_fail,0,,0,,4954,28.799726,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1980,1876,1098,,17.926743,8.521424,2.255757,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_cluster_centers (builtins.TestCases.test_cluster_centers)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 11, in test_cluster_centers
AssertionError: False is not true : Centroids should be marked in the plot.

----------------------------------------------------------------------
Ran 7 tests in 2.561s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/833,run-9ce586aa,1774014692.202347,bigcodebench_no_verifier,critic_fail,0,,0,,5004,25.144487,SyntaxError,"invalid syntax (<unknown>, line 1)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2222,1421,1361,,15.064418,7.510517,2.449059,,0,0,1,0,0,1,1,1,1,True,,
