dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,architect,developer,qa,verifier,architect_total_tokens,developer_total_tokens,qa_total_tokens,verifier_total_tokens,architect_latency_s,developer_latency_s,qa_latency_s,verifier_latency_s,architect_error,developer_repair,developer_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
humaneval,agentic,HumanEval/87,run-54dbbca7,1771857183.56343,humaneval_no_security_no_verifier,always,0,,0,,4752,34.90096,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1950,1253,1549,,18.317615,4.231922,12.299689,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/88,run-54dbbca7,1771857212.445271,humaneval_no_security_no_verifier,always,0,,0,,4258,28.86773,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1891,1285,1082,,16.269985,3.668983,8.851958,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/89,run-54dbbca7,1771857240.060854,humaneval_no_security_no_verifier,always,0,,0,,3366,27.59398,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1792,600,974,,15.892871,3.448109,8.148519,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/90,run-54dbbca7,1771857264.624363,humaneval_no_security_no_verifier,always,0,,0,,3082,24.518234,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1799,610,673,,14.977463,2.78309,6.692841,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/91,run-54dbbca7,1771857294.707311,humaneval_no_security_no_verifier,always,0,,0,,3645,30.065101,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1788,1032,825,,15.218331,4.032618,10.736749,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/92,run-54dbbca7,1771857328.300474,humaneval_no_security_no_verifier,always,0,,0,,3966,33.574822,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1824,971,1171,,15.716248,4.103276,13.679888,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/94,run-54dbbca7,1771857417.152644,humaneval_no_security_no_verifier,always,0,,0,,5848,70.558773,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2000,1291,2557,,17.026579,5.437015,48.031607,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/95,run-54dbbca7,1771857450.485915,humaneval_no_security_no_verifier,always,0,,0,,4188,33.315097,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1868,978,1342,,16.356289,3.647712,13.256391,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/96,run-54dbbca7,1771857481.409181,humaneval_no_security_no_verifier,always,0,,0,,3631,30.908771,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1852,755,1024,,15.144864,3.947726,11.736624,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/97,run-54dbbca7,1771857501.543078,humaneval_no_security_no_verifier,always,0,,0,,3047,20.089862,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1567,850,630,,12.703561,2.428209,4.897747,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/98,run-54dbbca7,1771857526.939291,humaneval_no_security_no_verifier,always,0,,0,,3116,25.382451,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1750,794,572,,17.252793,2.475317,5.583376,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/99,run-54dbbca7,1771857562.889305,humaneval_no_security_no_verifier,always,0,,0,,3617,35.934776,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1840,815,962,,18.480907,4.400166,12.91551,,0,0,0,0,0,1,1,1,1,False,AssertionError,AssertionError: Test 3
humaneval,agentic,HumanEval/100,run-54dbbca7,1771857592.111053,humaneval_no_security_no_verifier,always,0,,0,,3228,28.998126,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1815,859,554,,20.11694,2.978524,5.67142,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/101,run-54dbbca7,1771857623.199692,humaneval_no_security_no_verifier,always,0,,0,,3587,31.075827,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1731,1038,818,,21.904099,2.644399,6.47071,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/102,run-54dbbca7,1771857651.688253,humaneval_no_security_no_verifier,always,0,,0,,3224,28.453251,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1777,771,676,,16.592966,5.399451,6.386573,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/103,run-54dbbca7,1771857724.286883,humaneval_no_security_no_verifier,always,0,,0,,4374,72.584261,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1833,564,1977,,18.012329,2.928768,51.575084,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/104,run-54dbbca7,1771857752.492498,humaneval_no_security_no_verifier,always,0,,0,,3230,28.18577,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1799,869,562,,17.225257,4.173606,6.71939,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/106,run-54dbbca7,1771857933.63785,humaneval_no_security_no_verifier,always,0,,0,,3377,28.734602,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1805,936,636,,16.691626,3.637318,8.341208,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/107,run-54dbbca7,1771857971.866753,humaneval_no_security_no_verifier,always,0,,0,,4562,38.193387,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1892,1363,1307,,17.161965,3.885862,17.06642,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/108,run-54dbbca7,1771858021.406811,humaneval_no_security_no_verifier,always,0,,0,,4018,49.523865,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1808,639,1571,,18.159742,3.927295,27.367348,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/109,run-54dbbca7,1771858110.652336,humaneval_no_security_no_verifier,always,0,,0,,5400,89.230415,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1993,1143,2264,,17.917267,7.330493,63.898771,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/110,run-54dbbca7,1771858181.539454,humaneval_no_security_no_verifier,always,0,,0,,4813,70.870071,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1880,797,2136,,15.794824,4.429492,50.556362,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/111,run-54dbbca7,1771858207.872962,humaneval_no_security_no_verifier,always,0,,0,,3868,26.286487,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1680,1288,900,,15.062282,3.813244,7.341502,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/112,run-54dbbca7,1771858236.970058,humaneval_no_security_no_verifier,always,0,,0,,4010,29.080172,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1844,1288,878,,15.490897,4.671906,8.804425,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/113,run-54dbbca7,1771858265.990008,humaneval_no_security_no_verifier,always,0,,0,,3515,28.98019,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1866,713,936,,16.839231,4.200804,7.87907,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/114,run-54dbbca7,1771858308.399924,humaneval_no_security_no_verifier,always,0,,0,,4242,42.362335,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1763,619,1860,,16.849827,2.675313,22.743014,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/115,run-54dbbca7,1771858339.058403,humaneval_no_security_no_verifier,always,0,,0,,4630,30.642206,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2024,1522,1084,,16.867118,5.220095,8.479891,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/116,run-54dbbca7,1771858386.496752,humaneval_no_security_no_verifier,always,0,,0,,4058,47.418528,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1855,599,1604,,17.261105,2.829087,27.267336,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/117,run-54dbbca7,1771858422.895107,humaneval_no_security_no_verifier,always,0,,0,,3841,36.377288,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1865,912,1064,,14.794249,3.484831,18.028522,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/118,run-54dbbca7,1771858467.981329,humaneval_no_security_no_verifier,always,0,,0,,3936,45.069567,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1836,706,1394,,19.060342,4.307565,21.630947,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/119,run-54dbbca7,1771858545.33409,humaneval_no_security_no_verifier,always,0,,0,,4833,77.33564,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1853,906,2074,,16.139057,4.333549,56.78638,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/120,run-54dbbca7,1771858582.326473,humaneval_no_security_no_verifier,always,0,,0,,3979,36.967335,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1907,797,1275,,16.186203,3.289258,17.438616,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/121,run-54dbbca7,1771858612.991622,humaneval_no_security_no_verifier,always,0,,0,,3319,30.650322,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1727,878,714,,14.451997,2.828459,13.287796,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/122,run-54dbbca7,1771858641.062975,humaneval_no_security_no_verifier,always,0,,0,,3158,28.051728,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1817,548,793,,15.737332,2.739851,9.501009,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/123,run-54dbbca7,1771858680.861968,humaneval_no_security_no_verifier,always,0,,0,,4052,39.781237,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1916,804,1332,,15.034571,4.065336,20.595432,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/124,run-54dbbca7,1771858725.834448,humaneval_no_security_no_verifier,always,0,,0,,4476,44.936768,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1972,1084,1420,,16.823049,6.498918,21.525202,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/125,run-54dbbca7,1771858760.316061,humaneval_no_security_no_verifier,always,0,,0,,3780,34.445445,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1821,1052,907,,15.30445,3.424522,15.602574,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/126,run-54dbbca7,1771858793.398227,humaneval_no_security_no_verifier,always,0,,0,,4298,33.068138,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1933,1088,1277,,16.511895,4.227206,12.181646,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/127,run-54dbbca7,1771858830.25155,humaneval_no_security_no_verifier,always,0,,0,,4395,36.496034,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1944,1132,1319,,15.726168,5.430144,15.199308,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/128,run-54dbbca7,1771858870.053642,humaneval_no_security_no_verifier,always,0,,0,,3914,39.762774,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1715,1120,1079,,15.276005,4.007668,20.374918,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/129,run-54dbbca7,1771858956.384522,humaneval_no_security_no_verifier,always,0,,0,,6436,86.279043,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2096,1389,2951,,16.770913,8.35631,61.073963,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/130,run-54dbbca7,1771859047.3111,humaneval_no_security_no_verifier,always,0,,0,,5109,90.906809,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1924,858,2327,,15.628141,4.644406,70.544279,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/131,run-54dbbca7,1771859073.685364,humaneval_no_security_no_verifier,always,0,,0,,3347,26.358914,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1748,947,652,,14.95883,2.598732,8.710892,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/132,run-54dbbca7,1771859122.33785,humaneval_no_security_no_verifier,always,0,,0,,3906,48.615355,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1813,835,1258,,27.278943,6.031011,15.225306,,0,0,0,0,0,1,1,1,1,False,AssertionError,AssertionError: This prints if this assert fails 1 (good for debugging!)
humaneval,agentic,HumanEval/133,run-54dbbca7,1771859156.062515,humaneval_no_security_no_verifier,always,0,,0,,3856,33.686179,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1708,1051,1097,,15.477196,3.061947,15.069775,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/134,run-54dbbca7,1771859213.712767,humaneval_no_security_no_verifier,always,0,,0,,3704,57.637767,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1845,664,1195,,15.888192,3.3055,38.258458,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/135,run-54dbbca7,1771859257.535264,humaneval_no_security_no_verifier,always,0,,0,,3233,43.471875,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1778,510,945,,19.493813,2.5612,21.196034,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/136,run-54dbbca7,1771859290.4149,humaneval_no_security_no_verifier,always,0,,0,,4268,32.836512,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1804,1195,1269,,16.76106,3.080815,12.903074,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/137,run-54dbbca7,1771859321.604278,humaneval_no_security_no_verifier,always,0,,0,,3649,31.171258,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1825,1064,760,,17.538032,3.526098,10.016174,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/138,run-54dbbca7,1771859346.208386,humaneval_no_security_no_verifier,always,0,,0,,3066,24.56378,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1766,884,416,,16.869703,2.473929,5.159823,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/139,run-54dbbca7,1771859374.702037,humaneval_no_security_no_verifier,always,0,,0,,3021,28.479664,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1552,893,576,,15.028114,2.179962,11.153634,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/140,run-54dbbca7,1771859404.435874,humaneval_no_security_no_verifier,always,0,,0,,3732,29.714094,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1793,1026,913,,17.149889,3.395833,9.097981,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/141,run-54dbbca7,1771859462.190287,humaneval_no_security_no_verifier,always,0,,0,,4860,57.725279,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1909,916,2035,,18.691277,6.063475,32.822596,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/142,run-54dbbca7,1771859539.158026,humaneval_no_security_no_verifier,always,0,,0,,4829,76.927608,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1850,763,2216,,14.520956,4.848257,57.313319,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/143,run-54dbbca7,1771859579.148327,humaneval_no_security_no_verifier,always,0,,0,,3982,39.951056,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1836,1265,881,,17.450639,4.703131,17.725414,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/144,run-54dbbca7,1771859616.464482,humaneval_no_security_no_verifier,always,0,,0,,4035,37.301704,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1832,974,1229,,15.142493,3.806147,18.287536,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/145,run-54dbbca7,1771859687.299277,humaneval_no_security_no_verifier,always,0,,0,,4539,70.821709,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1806,646,2087,,15.366149,4.230156,51.158709,,0,0,0,0,0,1,1,1,1,False,AssertionError,AssertionError:
humaneval,agentic,HumanEval/146,run-54dbbca7,1771859723.305319,humaneval_no_security_no_verifier,always,0,,0,,3754,35.988528,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1807,785,1162,,15.491334,3.254845,17.167941,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/147,run-54dbbca7,1771859794.428586,humaneval_no_security_no_verifier,always,0,,0,,4471,71.109806,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1859,715,1897,,15.235154,3.501829,52.31427,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/148,run-54dbbca7,1771859825.945129,humaneval_no_security_no_verifier,always,0,,0,,4150,31.501825,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1890,1286,974,,15.093772,4.353117,11.621516,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/149,run-54dbbca7,1771859872.048576,humaneval_no_security_no_verifier,always,0,,0,,3777,45.716876,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1876,899,1002,,15.807887,4.081908,25.35751,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/150,run-54dbbca7,1771859911.766294,humaneval_no_security_no_verifier,always,0,,0,,3892,39.674974,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1738,1007,1147,,14.586112,3.45958,21.530915,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/151,run-54dbbca7,1771859962.06571,humaneval_no_security_no_verifier,always,0,,0,,3704,50.252992,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1828,840,1036,,26.961984,3.911654,19.289724,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/152,run-54dbbca7,1771859988.174093,humaneval_no_security_no_verifier,always,0,,0,,3921,26.059628,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1915,1137,869,,15.811536,3.345815,6.836723,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/153,run-54dbbca7,1771860060.457211,humaneval_no_security_no_verifier,always,0,,0,,5479,72.262185,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1962,1211,2306,,17.752075,5.764676,48.525497,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/154,run-54dbbca7,1771860096.932928,humaneval_no_security_no_verifier,always,0,,0,,3425,36.433631,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1814,730,881,,15.940667,3.542305,16.817322,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/155,run-54dbbca7,1771860128.068344,humaneval_no_security_no_verifier,always,0,,0,,3309,31.089586,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1749,768,792,,17.06487,2.924738,11.008739,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/156,run-54dbbca7,1771860162.489978,humaneval_no_security_no_verifier,always,0,,0,,4175,34.389423,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1792,1324,1059,,14.976889,5.36575,13.925696,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/157,run-54dbbca7,1771860196.791241,humaneval_no_security_no_verifier,always,0,,0,,3676,34.258532,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1752,1218,706,,19.64314,4.459412,10.001079,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/158,run-54dbbca7,1771860239.250578,humaneval_no_security_no_verifier,always,0,,0,,3788,42.116904,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1801,740,1247,,16.229371,3.710239,21.304882,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/159,run-54dbbca7,1771860268.489476,humaneval_no_security_no_verifier,always,0,,0,,4290,29.197715,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1949,1441,900,,15.360035,4.436451,9.323144,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/160,run-54dbbca7,1771860302.804853,humaneval_no_security_no_verifier,always,0,,0,,3642,34.270613,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1895,952,795,,17.393154,4.761067,12.002751,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/161,run-54dbbca7,1771860334.428513,humaneval_no_security_no_verifier,always,0,,0,,3623,31.582349,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1726,1119,778,,15.467571,3.60244,12.424748,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/162,run-54dbbca7,1771860358.831211,humaneval_no_security_no_verifier,always,0,,0,,2866,24.35774,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1519,883,464,,12.631341,2.449191,9.1909,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/163,run-54dbbca7,1771860388.548838,humaneval_no_security_no_verifier,always,0,,0,,2953,29.674819,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1789,530,634,,15.789109,3.219522,10.584709,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/31,run-8164e1da,1771860739.790049,humaneval_no_security_no_verifier,always,0,,0,,3875,52.385192,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1663,965,1247,,14.751904,2.848321,34.712033,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/93,run-8164e1da,1771860804.087679,humaneval_no_security_no_verifier,always,0,,0,,4292,64.243934,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1795,621,1876,,21.854684,3.952552,38.306777,,0,0,0,0,0,1,1,1,1,True,,
humaneval,agentic,HumanEval/105,run-8164e1da,1771860834.4376,humaneval_no_security_no_verifier,always,0,,0,,4314,30.307933,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1971,1361,982,,15.486718,6.725383,7.968707,,0,0,0,0,0,1,1,1,1,True,,
